DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1978-06-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-07-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-08-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-09-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-10-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-11-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,14.4,1.1
1978-11-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,12.8,-2.8
1978-11-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,11.7,1.1
1978-11-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,13.9,0.6
1978-11-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,13.9,0.0
1978-11-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,12.8,0.6
1978-11-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,18.9,4.4
1978-11-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,11.7,4.4
1978-11-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,7.8,-2.2
1978-11-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,13.3,-0.6
1978-11-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,15.6,1.7
1978-11-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,14.4,6.1
1978-11-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,6.7,0.0
1978-11-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,7.2,1.1
1978-11-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,15.6,5.6
1978-11-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,11.1,2.8
1978-11-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,7.2,-1.1
1978-11-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,15.0,3.3
1978-11-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,13.9,6.7
1978-11-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,10.0,-2.8
1978-11-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,7.8,-2.2
1978-11-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,-1.7,-3.3
1978-11-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,-0.6,-3.3
1978-11-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,2.2,-1.1
1978-11-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,7.2,1.7
1978-11-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,3.3,-7.2
1978-11-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,-1.7,-6.7
1978-11-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,-1.1,-8.3
1978-11-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,4.4,-6.1
1978-11-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,3.9,-5.6
1978-12-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-12-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-01-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-02-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-03-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-04-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-04-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-04-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-04-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-04-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-04-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-04-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1979-04-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
